,animal_id,movement_type,time,bug_speed,bug_type,bug_size,strike_id,exit_hole,strike_x,strike_y,arena,trial_id,proj_strike,is_hit,miss_distance,proj_bug_x,day,proj_strike_x,proj_strike_y
4643,PV163,jump_up,2024-01-16 16:31:14.514,3.753598940389671,cockroach,100,7348,left,527.0,860.0,reptilearn4,27120,"[-23.0, 180.0]",False,4.981172936417686,0.0,2024-01-16,-0.63135,180.0
4644,PV163,jump_up,2024-01-16 16:32:10.182,5.149691238041465,cockroach,100,7350,right,1518.0,859.0,reptilearn4,27122,"[29.652108268257734, -5.0746896700709385]",True,0.8257843317113737,-150.7481343168132,2024-01-16,0.8139503719636748,-5.0746896700709385
4652,PV163,jump_up,2024-01-16 17:33:49.839,5.134084783266672,cockroach,100,7359,left,680.0,827.0,reptilearn4,27135,"[-147.36213896384663, -22.768399153212272]",False,4.093088636347861,-158.11388300841907,2024-01-16,-4.04509071455759,-22.768399153212272
4658,PV163,jump_up,2024-01-16 15:31:38.273,4.755162357710766,cockroach,100,7337,left,1189.0,824.0,reptilearn4,27111,"[-59.0, 6.0]",True,1.6279030353494643,-70.0,2024-01-16,-1.6195499999999998,6.0
4659,PV163,jump_up,2024-01-16 15:32:33.038,5.476057652156378,cockroach,100,7341,right,1234.0,874.0,reptilearn4,27113,"[-142.86898141839026, 18.040347792423972]",False,3.9528953113509084,-151.32745950421554,2024-01-16,-3.9217535399348127,18.040347792423972
4661,PV163,jump_up,2024-01-16 16:31:12.164,4.763323604927048,cockroach,100,7346,left,885.0,856.0,reptilearn4,27120,"[-10.0, 176.0]",False,4.838992011772699,0.0,2024-01-16,-0.27449999999999997,176.0
4668,PV163,jump_up,2024-01-17 09:34:55.466,4.027670733924872,cockroach,100,7375,left,894.0,816.0,reptilearn4,27252,"[-64.0, 14.0]",True,1.7983416610866798,-75.0,2024-01-17,-1.7568,14.0
4675,PV163,jump_up,2024-01-17 11:33:49.305,5.36518046886389,cockroach,100,7389,left,523.0,828.0,reptilearn4,27203,"[-12.0, 148.0]",False,4.07593217804222,0.0,2024-01-17,-0.32939999999999997,148.0
4677,PV163,jump_up,2024-01-17 12:31:09.940,4.604865144030336,cockroach,100,7395,left,605.0,830.0,reptilearn4,27207,"[-80.0, 0.0]",False,2.05875,-100.0,2024-01-17,-2.1959999999999997,0.0
4678,PV163,jump_up,2024-01-17 12:31:10.458,5.106261065617187,cockroach,100,7396,left,441.0,836.0,reptilearn4,27207,"[-14.0, 156.0]",False,4.299409649009966,0.0,2024-01-17,-0.3843,156.0
4689,PV163,jump_up,2024-01-17 14:35:07.613,3.959123897919391,cockroach,100,7423,right,1096.0,704.0,reptilearn4,27234,"[-157.16519971036848, 6.008327554319976]",False,4.317336139623599,-158.1138830084189,2024-01-17,-4.314184732049615,6.008327554319976
4690,PV163,jump_up,2024-01-17 14:35:08.607,3.9909710802264398,cockroach,100,7424,right,1235.0,707.0,reptilearn4,27234,"[-9.099349709600801, 44.25157437721725]",True,1.2401203983888016,-156.60459763365816,2024-01-17,-0.249777149528542,44.25157437721725
4695,PV163,jump_up,2024-01-17 10:33:27.584,5.529321394688807,cockroach,100,7377,left,658.0,870.0,reptilearn4,27194,"[-146.41345566579605, -3.4785054261852224]",False,4.020183468761096,-158.11388300841907,2024-01-17,-4.019049358026101,-3.4785054261852224
4696,PV163,jump_up,2024-01-17 10:34:20.101,5.460917487406443,cockroach,100,7380,left,457.0,861.0,reptilearn4,27195,"[-131.1754887528823, -1.7294942736181156]",False,3.601080119214233,-150.33296378372916,2024-01-17,-3.600767166266619,-1.7294942736181156
4699,PV163,jump_up,2024-01-17 12:31:07.856,3.275354125579639,cockroach,100,7394,left,965.0,946.0,reptilearn4,27207,"[113.7473583801468, -22.749471676029316]",False,3.1871566015023483,-152.97058540778352,2024-01-17,3.12236498753503,-22.749471676029316
4704,PV163,jump_up,2024-01-17 14:35:05.315,4.762819471860537,cockroach,100,7422,right,739.0,694.0,reptilearn4,27234,"[-155.6822634511866, -0.1812366279990556]",False,4.273481027511412,-165.52945357246847,2024-01-17,-4.273478131735072,-0.1812366279990556
4709,PV163,rect_tunnel,2024-01-19 08:35:12.709,5.2606420642707,cockroach,100,7467,right,1868.0,553.0,reptilearn4,27352,"[-85.02310003008733, 13.0]",False,2.226089166992703,-65.20474150775954,2024-01-19,-2.3338840958258973,13.0
4723,PV163,rect_tunnel,2024-01-18 13:33:22.360,5.238485718130788,cockroach,100,7448,right,1779.0,484.0,reptilearn4,27295,"[-77.98653983050258, -56.0]",False,2.6354716830547584,-74.00022944929242,2024-01-18,-2.1407305183472958,-56.0
4725,PV163,rect_tunnel,2024-01-18 15:33:49.770,5.258457834198699,cockroach,100,7453,right,1731.0,434.0,reptilearn4,27312,"[-82.84894430949475, -42.5]",False,2.5559764370780975,-80.9265133228364,2024-01-18,-2.274203521295631,-42.5
4727,PV163,rect_tunnel,2024-01-18 15:31:29.619,5.2490485232255075,cockroach,100,7452,right,1682.0,500.0,reptilearn4,27313,"[-83.74300335776206, 23.5]",False,2.257846796797036,-97.57252202672453,2024-01-18,-2.2987454421705684,23.5
4731,PV163,rect_tunnel,2024-01-18 14:33:21.574,5.112431680955328,cockroach,100,7450,right,1445.0,468.0,reptilearn4,27305,"[-65.6326530062272, -8.5]",True,1.8166623071465275,-67.52410485936298,2024-01-18,-1.8016163250209365,-8.5
4732,PV163,rect_tunnel,2024-01-18 15:33:49.952,5.2477634725615125,cockroach,100,7463,right,1740.0,552.0,reptilearn4,27312,"[-130.16196732999083, 75.5]",False,4.130507930928931,-137.23953634333247,2024-01-18,-3.5729460032082483,75.5
4733,PV163,low_horizontal,2024-01-17 17:31:32.965,6.293757788015167,cockroach,100,7429,left,744.0,865.0,reptilearn4,27245,"[-62.0, 15.0]",True,1.7510001920331133,-126.0,2024-01-17,-1.7019,15.0
4736,PV163,low_horizontal,2024-01-18 10:32:42.461,6.318498768678653,cockroach,100,7458,left,472.0,738.0,reptilearn4,27269,"[-75.0, 15.000000000000114]",False,1.9382887981412882,-90.0,2024-01-18,-2.05875,15.000000000000114
4738,PV163,rect_tunnel,2024-01-18 13:32:24.827,5.219110909318309,cockroach,100,7447,right,1455.0,551.0,reptilearn4,27293,"[-61.2878244174542, 11.0]",True,1.709233146863956,-71.2636771189118,2024-01-18,-1.6823507802591178,11.0
4739,PV163,rect_tunnel,2024-01-18 13:34:18.893,5.264553921306646,cockroach,100,7461,right,1868.0,515.0,reptilearn4,27297,"[-75.07334847158972, -25.0]",False,2.1720232313097534,-80.48325833524541,2024-01-18,-2.060763415545138,-25.0
4742,PV163,rect_tunnel,2024-01-19 09:33:47.942,5.242052145762777,cockroach,100,7472,right,1845.0,471.0,reptilearn4,27359,"[-65.73842187173182, -5.5]",True,1.810824322649844,-52.85096264610229,2024-01-19,-1.8045196803790382,-5.5
4745,PV163,rect_tunnel,2024-01-19 10:35:12.319,5.22719845138214,cockroach,100,7475,right,1588.0,498.0,reptilearn4,27372,"[-110.85443780301489, -42.0]",False,3.2540358617515266,-107.50708428163625,2024-01-19,-3.0429543176927587,-42.0
4746,PV163,rect_tunnel,2024-01-19 10:35:13.384,5.1729609902788525,cockroach,100,7476,right,1881.0,552.0,reptilearn4,27372,"[-114.37167921696596, 12.0]",False,3.291186114730148,-229.16835186814342,2024-01-19,-3.1395025945057156,12.0
4747,PV163,rect_tunnel,2024-01-19 11:31:24.795,5.186787811554954,cockroach,100,7477,right,759.0,541.0,reptilearn4,27374,"[-119.46541074003392, 1.0]",False,3.2794404096120062,-76.45913362567444,2024-01-19,-3.279325524813931,1.0
4748,PV163,rect_tunnel,2024-01-19 11:31:28.076,5.385321789642411,cockroach,100,7478,right,1393.0,902.0,reptilearn4,27374,"[-491.9428219659749, 362.0]",False,16.765900476339727,-86.79729520788533,2024-01-19,-13.50383046296601,362.0
4753,PV163,rect_tunnel,2024-01-19 12:34:44.287,5.334182436828555,cockroach,100,7483,right,1855.0,744.0,reptilearn4,27391,"[-33.90740427954006, 204.0]",False,5.676624961651043,-96.90036389102261,2024-01-19,-0.9307582474733747,204.0
4758,PV163,rect_tunnel,2024-01-19 12:34:44.070,5.3551222876013815,cockroach,100,7488,right,1752.0,523.0,reptilearn4,27391,"[-73.92216775037537, -17.0]",False,2.0821303397002766,-199.12621471568923,2024-01-19,-2.0291635047478036,-17.0
4760,PV163,rect_tunnel,2024-01-19 13:34:45.164,5.27962720915953,cockroach,100,7490,right,1828.0,511.0,reptilearn4,27401,"[-72.89873168006102, -29.0]",False,2.0187212433216506,-58.15766285131349,2024-01-19,-2.001070184617675,-29.0
4766,PV163,accelerate_bad,2024-01-25 08:34:40.669,2.0984910500021265,cockroach,100,7496,left,480.0,867.0,reptilearn4,27633,"[-36.0, 13.000000000000114]",True,1.1024516009784737,-32.0,2024-01-25,-0.9882,13.000000000000114
4767,PV163,accelerate_bad,2024-01-25 08:35:13.020,2.106166256230818,cockroach,100,7497,right,1239.0,874.0,reptilearn4,27634,"[-37.0, -6.0]",True,1.028917398288123,-32.0,2024-01-25,-1.01565,-6.0
4769,PV163,accelerate_bad,2024-01-25 09:33:26.136,2.1003506062222312,cockroach,100,7499,left,1244.0,870.0,reptilearn4,27636,"[-30.0, 10.0]",True,0.8680452177162201,-24.0,2024-01-25,-0.8235,10.0
4776,PV163,accelerate_bad,2024-01-25 11:31:17.439,2.100453084642189,cockroach,100,7506,right,545.0,874.0,reptilearn4,27655,"[-37.0, -6.0]",True,1.028917398288123,-34.0,2024-01-25,-1.01565,-6.0
4777,PV163,accelerate_bad,2024-01-25 11:32:19.557,2.10502979259064,cockroach,100,7507,right,822.0,873.0,reptilearn4,27657,"[-40.0, -7.0]",True,1.1146863336831576,-36.0,2024-01-25,-1.0979999999999999,-7.0
4778,PV163,accelerate_bad,2024-01-25 11:34:25.558,2.1008245688936404,cockroach,100,7508,right,628.0,873.0,reptilearn4,27661,"[-50.0, -7.0]",True,1.3858852306378042,-38.0,2024-01-25,-1.3724999999999998,-7.0
4779,PV163,accelerate_bad,2024-01-25 11:34:52.224,2.1058161216470364,cockroach,100,7509,right,547.0,883.0,reptilearn4,27662,"[-37.0, 3.0]",True,1.018983044510555,-36.0,2024-01-25,-1.01565,3.0
4781,PV163,accelerate_bad,2024-01-25 12:31:53.896,2.1052666943122795,cockroach,100,7511,left,1282.0,879.0,reptilearn4,27666,"[-32.0, 1.0]",True,0.8788288015876584,-34.0,2024-01-25,-0.8784,1.0
4786,PV163,accelerate,2024-01-25 13:32:31.170,2.106644488827738,cockroach,100,7516,right,555.0,750.0,reptilearn4,27676,"[-35.0, -3.0]",True,0.9642728270567412,-30.0,2024-01-25,-0.96075,-3.0
4788,PV163,accelerate,2024-01-25 13:35:03.022,2.101010311019302,cockroach,100,7518,right,669.0,740.0,reptilearn4,27681,"[-39.0, -13.0]",True,1.1284587830310862,-30.0,2024-01-25,-1.07055,-13.0
4800,PV163,accelerate,2024-01-26 11:35:08.685,4.772996213967249,cockroach,100,7530,right,1275.0,881.0,reptilearn4,27721,"[-147.0, 1.0]",False,4.035243366266774,-122.0,2024-01-26,-4.03515,1.0
4807,PV163,accelerate,2024-01-26 12:32:31.617,4.457441762635796,cockroach,100,7537,right,1010.0,750.0,reptilearn4,27835,"[-124.0, -3.0]",False,3.185264692690389,-118.0,2024-01-26,-3.4038,-3.0
4817,PV163,accelerate,2024-01-26 13:35:21.823,2.242646121145423,cockroach,100,7547,left,772.0,871.0,reptilearn4,27737,"[-96.0, 9.0]",False,2.4282003752779544,-100.0,2024-01-26,-2.6351999999999998,9.0
4819,PV163,accelerate,2024-01-26 14:32:36.818,2.238215995463918,cockroach,100,7549,left,1103.0,743.0,reptilearn4,27742,"[-99.99999999999989, 10.0]",False,2.758690857997684,-199.9999999999999,2024-01-26,-2.7449999999999966,10.0
4820,PV163,accelerate,2024-01-26 14:32:38.586,3.826128479728564,cockroach,100,7550,left,640.0,752.0,reptilearn4,27742,"[-113.0, 1.0]",False,2.882380711321806,-128.0,2024-01-26,-3.1018499999999998,1.0
4827,PV163,accelerate,2024-01-26 14:34:33.336,4.166144521090326,cockroach,100,7556,right,871.0,754.0,reptilearn4,27746,"[-127.0, 1.0]",False,3.486258069191092,-128.0,2024-01-26,-3.48615,1.0
4828,PV163,accelerate,2024-01-26 14:34:34.270,4.468814675495806,cockroach,100,7557,right,1095.0,756.0,reptilearn4,27746,"[-123.0, 3.0]",False,3.3773541189813066,-134.0,2024-01-26,-3.37635,3.0
4835,PV163,accelerate,2024-01-26 15:33:25.708,1.9141407698419217,cockroach,100,7564,right,413.0,874.0,reptilearn4,27842,"[-45.0, -6.0]",True,1.246181629017215,-40.0,2024-01-26,-1.23525,-6.0
4843,PV163,accelerate_bad,2024-01-25 11:32:51.341,2.10573712786532,cockroach,100,7572,left,731.0,875.0,reptilearn4,27658,"[-35.0, 5.0]",True,0.9705040571785365,-36.0,2024-01-25,-0.96075,5.0
4844,PV163,accelerate_bad,2024-01-25 12:30:53.396,2.1003890356274213,cockroach,100,7573,left,1280.0,868.0,reptilearn4,27664,"[-36.0, 12.0]",True,1.0416542612594641,-32.0,2024-01-25,-0.9882,12.0
4846,PV163,accelerate,2024-01-25 13:32:04.487,2.100754114977987,cockroach,100,7575,left,1178.0,743.0,reptilearn4,27675,"[-31.0, 10.0]",True,0.8941287113721379,-26.0,2024-01-25,-0.85095,10.0
4847,PV163,accelerate,2024-01-25 13:35:29.305,2.0954115361236516,cockroach,100,7576,right,519.0,751.0,reptilearn4,27682,"[-33.0, -2.0]",True,0.907512111489428,-24.0,2024-01-25,-0.9058499999999999,-2.0
4853,PV163,accelerate,2024-01-26 11:35:06.819,3.267617080676665,cockroach,100,7582,right,815.0,879.0,reptilearn4,27721,"[-137.0, -1.0]",False,3.7607501811473725,-120.0,2024-01-26,-3.7606499999999996,-1.0
4856,PV163,accelerate,2024-01-26 12:32:32.884,4.708624440219181,cockroach,100,7585,right,1291.0,741.0,reptilearn4,27835,"[-163.0, -12.0]",False,4.2674819182393735,-144.0,2024-01-26,-4.474349999999999,-12.0
4861,PV163,accelerate,2024-01-26 14:32:38.666,3.922964245526888,cockroach,100,7590,left,617.0,744.0,reptilearn4,27742,"[-130.0, 9.0]",False,3.3580001358695624,-168.0,2024-01-26,-3.5685,9.0
4863,PV163,accelerate,2024-01-26 16:33:31.462,2.7884671107561405,cockroach,100,7593,right,485.0,871.0,reptilearn4,27844,"[-107.0, -9.0]",False,2.947521641141927,-94.0,2024-01-26,-2.93715,-9.0
4864,PV163,accelerate,2024-01-26 16:33:33.576,3.4431081918742388,cockroach,100,7594,right,901.0,881.0,reptilearn4,27844,"[-59.0, 1.0]",True,1.6197826104141257,-40.0,2024-01-26,-1.6195499999999998,1.0
4866,PV163,accelerate,2024-01-26 16:35:08.578,3.0861339793520965,cockroach,100,7596,right,1443.0,877.0,reptilearn4,27762,"[-147.0, -3.0]",False,3.9811018054051317,-150.0,2024-01-26,-4.03515,-3.0
4870,PV163,accelerate,2024-01-26 17:33:07.009,2.786255901170267,cockroach,100,7600,right,556.0,745.0,reptilearn4,27768,"[-90.0, -8.0]",False,2.4802407967776032,-148.0,2024-01-26,-2.4705,-8.0
4871,PV163,accelerate,2024-01-26 17:33:09.427,5.167970259628188,cockroach,100,7601,right,1248.0,753.0,reptilearn4,27768,"[-132.0, 0.0]",False,3.6233999999999997,-132.0,2024-01-26,-3.6233999999999997,0.0
4877,PV163,accelerate,2024-01-26 14:34:32.419,3.355888856370988,cockroach,100,7607,right,639.0,751.0,reptilearn4,27746,"[-135.0, -2.0]",False,3.7061566443554432,-128.0,2024-01-26,-3.7057499999999997,-2.0
4883,PV163,accelerate,2024-01-26 16:33:32.709,3.453380094572087,cockroach,100,7613,right,784.0,882.0,reptilearn4,27844,"[-72.0, 2.0]",False,1.9222841257212733,-52.0,2024-01-26,-1.9764,2.0
4884,PV163,accelerate,2024-01-26 16:35:33.394,2.6599813180072545,cockroach,100,7614,left,1254.0,873.0,reptilearn4,27763,"[-30.0, 7.0]",True,0.8456204068611399,-50.0,2024-01-26,-0.8235,7.0
4892,PV163,accelerate,2024-01-27 08:35:21.029,2.974865510126019,cockroach,100,7622,left,884.0,874.0,reptilearn4,27780,"[-106.0, 6.0]",False,2.6951371208159336,-102.0,2024-01-27,-2.9097,6.0
4893,PV163,accelerate,2024-01-27 08:35:22.329,3.9000271123706467,cockroach,100,7623,left,626.0,873.0,reptilearn4,27780,"[-150.0, 7.0]",False,4.3413544007026195,-144.0,2024-01-27,-4.1175,7.0
4901,PV163,accelerate,2024-01-27 10:31:38.584,5.335601039985425,cockroach,100,7631,right,1514.0,876.0,reptilearn4,27793,"[-48.0, -4.0]",True,1.322167084751394,-36.0,2024-01-27,-1.3175999999999999,-4.0
4902,PV163,accelerate,2024-01-27 10:32:09.886,3.8565571930504094,cockroach,100,7632,left,552.0,863.0,reptilearn4,27794,"[-104.0, 17.000000000000114]",False,3.1096137352571622,-114.0,2024-01-27,-2.8548,17.000000000000114
4903,PV163,accelerate,2024-01-27 10:32:34.652,2.430879272682436,cockroach,100,7633,right,457.0,865.0,reptilearn4,27795,"[-109.0, -15.0]",False,3.2379366554952864,-84.0,2024-01-27,-2.99205,-15.0
4904,PV163,accelerate,2024-01-27 10:32:36.018,4.0720566432820755,cockroach,100,7634,right,923.0,878.0,reptilearn4,27795,"[-73.0, -2.0]",False,2.0046019137225226,-60.0,2024-01-27,-2.00385,-2.0
4912,PV163,accelerate,2024-01-27 11:32:05.603,2.492726941226345,cockroach,100,7642,right,1147.0,871.0,reptilearn4,27804,"[-133.0, -9.0]",False,3.440132303415088,-120.0,2024-01-27,-3.6508499999999997,-9.0
4919,PV163,accelerate,2024-01-27 09:33:15.239,2.682991629620047,cockroach,100,7649,left,391.0,872.0,reptilearn4,27786,"[-129.0, 8.0]",False,3.547852767872421,-116.0,2024-01-27,-3.54105,8.0
4920,PV163,accelerate,2024-01-27 10:31:37.503,4.486983202126947,cockroach,100,7650,right,1164.0,878.0,reptilearn4,27793,"[-128.0, -2.0]",False,3.733603654647879,-116.0,2024-01-27,-3.5136,-2.0
4921,PV163,accelerate,2024-01-27 10:32:10.752,3.5635014117364916,cockroach,100,7651,left,350.0,872.0,reptilearn4,27794,"[-98.0, 8.0]",False,2.699048382300695,-102.0,2024-01-27,-2.6900999999999997,8.0
4933,PV163,accelerate,2024-01-27 12:34:17.106,2.4283804709696555,cockroach,100,7663,right,516.0,876.0,reptilearn4,27818,"[-114.0, -4.0]",False,3.1312257232591842,-106.0,2024-01-27,-3.1292999999999997,-4.0
4937,PV163,accelerate,2024-01-27 13:33:13.643,2.689908922569817,cockroach,100,7667,left,1116.0,870.0,reptilearn4,27830,"[-147.9999999999999, 10.0]",False,4.017089685331907,-157.9999999999999,2024-01-27,-4.062599999999997,10.0
4938,PV163,accelerate,2024-01-27 13:33:14.391,3.4247218180545413,cockroach,100,7668,left,848.0,880.0,reptilearn4,27830,"[-76.0, 0.0]",False,2.0862,-94.0,2024-01-27,-2.0862,0.0
4940,PV163,accelerate,2024-01-27 14:31:06.969,2.493310490015505,cockroach,100,7670,right,599.0,874.0,reptilearn4,27504,"[-125.0, -6.0]",False,3.215870304054565,-116.0,2024-01-27,-3.43125,-6.0
4941,PV163,accelerate,2024-01-27 14:31:07.768,3.4156055421278184,cockroach,100,7671,right,903.0,881.0,reptilearn4,27504,"[-47.0, 1.0]",True,1.2904419882350389,-46.0,2024-01-27,-1.29015,1.0
4955,PV163,accelerate,2024-01-27 12:32:17.621,2.655538187724243,cockroach,100,7685,left,547.0,877.0,reptilearn4,27814,"[-137.0, 3.0000000000001137]",False,3.761551534274122,-148.0,2024-01-27,-3.7606499999999996,3.0000000000001137
4959,PV163,accelerate,2024-01-27 13:33:15.763,4.122377814537029,cockroach,100,7689,left,525.0,873.0,reptilearn4,27830,"[-25.0, 7.0]",True,0.7126434487175196,-42.0,2024-01-27,-0.6862499999999999,7.0
4974,PV163,accelerate,2024-01-28 10:32:02.416,2.762104965308715,cockroach,100,7704,left,531.0,751.0,reptilearn4,27562,"[-26.0, 2.0]",True,0.7705582197342391,-24.0,2024-01-28,-0.7137,2.0
4975,PV163,accelerate,2024-01-28 10:32:33.533,3.6806382056419644,cockroach,100,7705,right,1313.0,743.0,reptilearn4,27563,"[-97.0, -10.0]",False,2.6767620873921536,-88.0,2024-01-28,-2.6626499999999997,-10.0
4982,PV163,accelerate,2024-01-28 11:32:59.159,3.991935603188889,cockroach,100,7712,right,1308.0,881.0,reptilearn4,27574,"[-118.0, 1.0]",False,3.239216311471032,-130.0,2024-01-28,-3.2390999999999996,1.0
4983,PV163,accelerate,2024-01-28 11:32:59.958,4.410164955921482,cockroach,100,7713,right,1484.0,873.0,reptilearn4,27574,"[-104.0, -7.0]",False,2.8612592791461595,-100.0,2024-01-28,-2.8548,-7.0
4988,PV163,accelerate,2024-01-28 12:31:25.671,4.009190406162902,cockroach,100,7718,right,1023.0,882.0,reptilearn4,27581,"[-117.0, 2.0]",False,3.2121191964962943,-118.0,2024-01-28,-3.2116499999999997,2.0
4989,PV163,accelerate,2024-01-28 12:31:27.004,4.0775904776451934,cockroach,100,7719,right,1262.0,879.0,reptilearn4,27581,"[-38.0, -1.0]",True,1.0434611217002767,-32.0,2024-01-28,-1.0431,-1.0
4994,PV163,accelerate,2024-01-28 09:34:04.015,2.10065804146609,cockroach,100,7724,left,773.0,752.0,reptilearn4,27556,"[-32.0, 1.0]",True,0.8788288015876584,-26.0,2024-01-28,-0.8784,1.0
5026,PV163,accelerate,2024-01-30 10:30:52.986,,cockroach,100,8114,left,1152.0,874.0,reptilearn4,29310,,False,3.4626192080562364,,2024-01-30,,
5027,PV163,accelerate,2024-01-30 10:30:53.515,,cockroach,100,8115,left,998.0,876.0,reptilearn4,29310,,False,2.089087475430361,,2024-01-30,,
5028,PV163,accelerate,2024-01-30 10:30:55.066,,cockroach,100,8116,left,591.0,883.0,reptilearn4,29310,,False,2.828549017606023,,2024-01-30,,
